Inches,Price_euros,Ram (GB),Weight (kg),HDD (GB),SSD (GB),Hybrid (GB),Flash Storage (GB),Total_Storage (GB),Screen_Width,Screen_Height,Touchscreen,Cpu_Speed_GHz,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Clean_Chrome OS,OpSys_Clean_Linux,OpSys_Clean_MacOS,OpSys_Clean_No OS,OpSys_Clean_Windows,Cpu_Brand_Intel,Cpu_Brand_Samsung,Gpu_Brand_ARM,Gpu_Brand_Intel,Gpu_Brand_Nvidia,Cpu_Name_TE,Gpu_Name_TE,PPI,Is_High_RAM,Is_SSD,Cpu_Performance_Class_Num,Gpu_Performance_Class_Num,Gpu_Dedicated
14.0,860.0,8,1.63,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,944.0380555555556,1141.0898226950355,157.3505121487356,0,1,0,0,0
15.6,399.0,4,2.2,0.0,128.0,0.0,0.0,128.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,403.81125,399.0,141.21199808219862,0,1,1,0,1
15.6,395.0,4,2.1,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,445.8241666666667,444.08090909090913,100.45466986113651,0,0,2,0,1
15.6,1349.0,16,2.65,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1364.6457142857143,141.21199808219862,1,1,1,1,1
15.6,699.0,8,1.83,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,1206.54,619.0,141.21199808219862,0,1,1,0,1
15.6,598.99,8,1.96,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,141.21199808219862,0,1,1,0,0
15.6,1449.0,16,2.2,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1816.698125,141.21199808219862,1,1,1,1,1
13.3,1649.0,8,1.21,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1206.54,1205.7682352941176,165.6321180513006,0,1,1,1,0
15.6,699.0,8,2.45,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,3.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,699.0,699.0,141.21199808219862,0,0,2,0,1
15.6,689.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,1.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1206.54,988.9233333333334,141.21199808219862,0,0,1,0,1
13.3,1197.0,16,1.49,0.0,512.0,0.0,0.0,512.0,1920,1080,0,1.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1206.54,1205.7682352941176,165.6321180513006,1,1,1,1,0
15.6,1195.0,8,2.65,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1093.729393939394,1816.698125,141.21199808219862,0,1,1,1,1
14.0,1049.0,8,1.25,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,157.3505121487356,0,1,1,0,0
13.3,847.0,8,1.5,0.0,256.0,0.0,0.0,256.0,1920,1080,1,1.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,944.0380555555556,1205.7682352941176,165.6321180513006,0,1,0,1,0
15.6,599.9,8,2.2,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1340.9299999999998,597.7236363636364,141.21199808219862,0,0,1,0,1
15.6,485.0,4,2.2,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,492.6088888888889,597.7236363636364,141.21199808219862,0,1,1,0,1
15.6,577.0,6,2.0,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,592.0154054054054,696.3266666666667,141.21199808219862,0,1,1,0,1
15.6,1249.0,12,2.62,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1204.2248484848485,141.21199808219862,0,1,1,1,1
15.6,719.0,8,1.91,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1340.9299999999998,864.4795121951221,141.21199808219862,0,1,1,0,1
15.6,349.0,4,2.1,500.0,0.0,0.0,0.0,500.0,1920,1080,0,1.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,303.5,282.798,141.21199808219862,0,0,0,0,1
15.6,647.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,944.0380555555556,606.0823529411764,141.21199808219862,0,0,0,0,1
13.3,1119.0,8,1.38,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,1340.9299999999998,988.9233333333334,165.6321180513006,0,1,1,0,1
13.5,1340.0,8,1.252,0.0,256.0,0.0,0.0,256.0,2256,1504,1,2.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,200.84255993695703,0,1,1,0,0
14.0,659.0,6,1.58,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,919.3180829015544,935.683023255814,157.3505121487356,0,1,1,0,1
15.6,414.9,4,1.85,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,492.6088888888889,1051.0203783783784,141.21199808219862,0,0,1,0,0
14.0,1193.0,8,1.3,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,1340.9299999999998,935.683023255814,157.3505121487356,0,1,1,0,1
15.6,1299.0,16,2.2,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1364.6457142857143,141.21199808219862,1,1,1,1,1
14.0,1480.0,8,1.58,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,157.3505121487356,0,1,1,0,0
15.6,1262.0,16,1.5,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,1.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,1206.54,988.9233333333334,141.21199808219862,1,1,1,0,1
13.3,1379.0,8,1.23,0.0,256.0,0.0,0.0,256.0,3200,1800,1,2.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1379.0,1764.01125,276.053530085501,0,1,1,1,0
13.3,1399.0,8,1.37,0.0,256.0,0.0,0.0,256.0,1920,1080,1,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,165.6321180513006,0,1,1,0,0
14.0,722.0,4,1.63,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,944.0380555555556,1205.7682352941176,111.93520355955211,0,0,0,1,0
13.3,1629.0,8,1.21,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,944.0380555555556,1205.7682352941176,165.6321180513006,0,1,0,1,0
13.3,1398.99,8,1.26,0.0,256.0,0.0,0.0,256.0,1920,1080,1,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,944.0380555555556,1205.7682352941176,165.6321180513006,0,1,0,1,0
14.0,1084.0,8,1.63,0.0,512.0,0.0,0.0,512.0,1920,1080,0,1.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1206.54,1205.7682352941176,157.3505121487356,0,1,1,1,0
15.6,1130.33,8,2.16,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1206.54,935.683023255814,141.21199808219862,0,1,1,0,1
17.3,564.0,4,2.0,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,492.6088888888889,612.5227777777777,127.33567457123111,0,0,1,0,1
15.6,1118.0,8,1.7,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1206.54,935.683023255814,141.21199808219862,0,1,1,0,1
15.6,479.0,6,2.1,1024.0,0.0,0.0,0.0,1024.0,1920,1080,1,2.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,592.0154054054054,1141.0898226950355,141.21199808219862,0,0,1,0,0
15.6,2241.5,16,1.8,2048.0,256.0,0.0,0.0,2304.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,2611.805333333333,141.21199808219862,1,1,1,2,1
15.6,629.0,8,2.2,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,919.3180829015544,935.683023255814,141.21199808219862,0,1,1,0,1
17.3,1271.0,16,2.5,0.0,512.0,0.0,0.0,512.0,1920,1080,0,1.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1206.54,1047.3028,127.33567457123111,1,1,1,0,1
15.6,451.0,4,2.1,0.0,256.0,0.0,0.0,256.0,1366,768,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,445.8241666666667,444.08090909090913,100.45466986113651,0,1,2,0,1
15.6,259.0,4,1.86,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,299.4379310344828,316.1018918918919,100.45466986113651,0,0,0,0,0
14.0,812.0,8,1.63,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,944.0380555555556,1205.7682352941176,157.3505121487356,0,0,0,1,0
14.0,277.99,4,1.65,0.0,64.0,0.0,0.0,64.0,1366,768,0,1.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,277.99,282.798,111.93520355955211,0,1,0,0,1
17.3,1396.0,16,2.8,2048.0,256.0,0.0,0.0,2304.0,1920,1080,0,1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1206.54,864.4795121951221,127.33567457123111,1,1,1,0,1
17.3,928.0,8,2.5,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,944.0380555555556,1205.7682352941176,127.33567457123111,0,1,0,1,0
15.6,638.99,8,2.36,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,919.3180829015544,815.7464285714286,100.45466986113651,0,0,1,0,1
15.6,449.0,4,2.2,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,492.6088888888889,597.7236363636364,141.21199808219862,0,0,1,0,1
14.0,884.0,8,1.6,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1206.54,1205.7682352941176,157.3505121487356,0,1,1,1,0
15.6,572.0,4,2.2,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,581.75,649.665,141.21199808219862,0,1,1,0,1
15.6,598.0,8,2.05,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,100.45466986113651,0,0,1,0,0
14.0,988.0,8,1.63,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1206.54,1205.7682352941176,157.3505121487356,0,1,1,1,0
15.6,252.36,4,1.9,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,1.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,322.1912121212121,333.9823076923077,100.45466986113651,0,0,0,0,0
17.3,938.0,8,3.0,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1093.729393939394,1204.2248484848485,127.33567457123111,0,1,1,1,1
15.6,499.0,4,2.2,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,919.3180829015544,612.5227777777777,141.21199808219862,0,0,1,0,1
13.3,699.0,4,1.32,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,165.6321180513006,0,1,1,0,0
17.3,655.0,4,3.0,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,581.75,649.665,127.33567457123111,0,0,1,0,1
14.0,1116.02,8,1.75,0.0,256.0,0.0,0.0,256.0,1920,1080,0,1.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,944.0380555555556,1176.365,157.3505121487356,0,1,0,0,1
